,_id,asin,overall,reviewText,reviewTime,reviewerID,summary,unixReviewTime,verified
636,Row(oid='644ead32f66a6378caf9eb2c'),B015S1SWLO,1,"not worth the extra price for hub feature, it is lacking funtionality with hue color changing bulbs and only 1 function of only being able to lock the door thru alexa with kwikset 916 zigbee home connect lock, very disappointed! this hub needs better controls! get to work amazon!","03 16, 2018",A1DWIFET5THQUV,hub feature is junk,1521158400,TRUE
637,Row(oid='644ead32f66a6378caf9ed5b'),B015S1SWLO,5,"really cool, i have them linked to my HUE lights and it works great, the sound is good and its loud enough to fill a room, cant wait to explore the full potential of the alexa devices","02 24, 2018",AQVTLURPZ6WTW,"really cool, i have them linked to my HUE lights ...",1519430400,TRUE
638,Row(oid='644ead32f66a6378caf9ed74'),B015S1SWLO,5,"This was a gift for my in-laws who are in their 80s they have fun with it and my mother in law is happy she can use her hanging lamp again( it hangs over  the couch and she could not reach it any more),now with the smart bulbs they tell alexa to do it,They do not have smart phones so they can not message with it(there may be a way to do it but if there is I have not figured it out yet) They listen to music,get news briefs, ect..and enjoy it,Regarding this being a gift, and the messaging aspect-because I left this registered to me (because they don't have smart phones or an amazon account) when I am messaged all of the devices registered to me get the yellow ring that lets you know you have a new message so....quite often they see the yellow ring first .LOL so then I have to check the alexa app on my phone to get my messages, Not a big deal for me.but something to be aware of if you buy one as a gift make sure the recipient has a amazon account and you buy it unregistered.","02 22, 2018",A3UU418O3IAQ60,TOO MUCH FUN,1519257600,TRUE
639,Row(oid='644ead32f66a6378caf9ee23'),B015S1SWLO,5,what can i say ..i love alexa!,"02 15, 2018",A3NMLGDJ1KDZWQ,i love alexa!,1518652800,TRUE
640,Row(oid='644ead32f66a6378caf9ee36'),B015S1SWLO,1,dont waste your money.  has issues staying connected to devices.... interaction with alexa is choppy...... google much better,"02 14, 2018",A102M0BU4J9HIZ,One Star,1518566400,TRUE
641,Row(oid='644ead32f66a6378caf9ee7d'),B015S1SWLO,5,"Short review of Echo Plus

I love how you are able to connect to the bulb and can control it by voice or through the Alexa app. The trouble I'm having is using the coloring changing bulbs, since I need the 2nd Gen Hue Bridge to be able to control the colors through Alexa, otherwise I can control the color through the Philips Hue App.

There is just so much that can be done and trying to remember on how to say commands for Alexa to understand. I sometimes just want to talk to her like a real conversation, versus saying Alexa every time to get her to listen and her attention like my girlfriend. I don't like how when you ask to play a song, sometimes it is only a sample of that song.

It would be nice if it was a bit easier on how to connect 2 devices, such as the EP and the Dot together and have a bit of more documentation on multiple room music, or maybe a how-to guide.

The other Con I have about it is the 4 options to name the device, i hope this changes to be able to customize what I want to call my device. For instance, maybe i want to call it, Toby. ""Toby, turn on bedroom light!"" or maybe name it Alice..i mean let me decide on what I want to name my device instead of choosing either alexa, computer, amazon...

For the most part, the device is a 5 star because it does what I want it to do and it was mostly for the lights.","02 12, 2018",A2NWBP4X0B6T0G,awesome device,1518393600,TRUE
642,Row(oid='644ead32f66a6378caf9ee80'),B015S1SWLO,4,"I really enjoy it but i have yet to connect my smart home devices and there are times it doesnt understand me, or i have to repeat myself multiple times . Other instances there are no answers for specific questions and alexa doesnt understand / speak spanish which is important as my inlaws family mainly speaks nothing but spanish and understands very little english. I wish that there were an option to have it speak / comprehend spanish as it would help. I do find it very useful for my kids and home life . There are skills that can be applied that make them excited to learn and get ready in the morning , alexa can set multiple timers for when im cooking which is really useful and makes my life a million times easier. For the most part i personally use it for helping create lists , timers, and listening to music while i clean and cook. I use pandora and amazon music unlimited and i like to use both - but if i ask for a spanish song she doesnt understand. I can only ask for an artists name that sings in spanish. The sound level is pretty decent on it . I will update when i finally connect my nest and hue lightbulbs but for now i have too much home improving to do . At the end of the day i only reccomend if you speak in english as a 1st langauge or speak it very fluently . I liked this one so much i bought my husband a dot for work","02 12, 2018",A28V0J6X0CYE4R,"Love it, but it needs some work",1518393600,TRUE
643,Row(oid='644ead32f66a6378caf9eeba'),B015S1SWLO,5,Its possible my boyfriend is now more in love with alexa than he is with me.,"02 10, 2018",AJIGBNQNS1OR0,Five Stars,1518220800,TRUE
644,Row(oid='644ead32f66a6378caf9eedd'),B015S1SWLO,5,I love that alexa will turn on my lights. Also I don't have to take time to turn on my phone and connect it to my sound bar to listen to music. I just ask Alexa to turn it on and she does!!,"02 7, 2018",A2XAKITR00WL5D,"My hands can be free and i just have to speak to Alexa to get things done,  love it!",1517961600,TRUE
645,Row(oid='644ead32f66a6378caf9ef09'),B015S1SWLO,5,alexa is really helpful,"02 4, 2018",A1OQ8E0OXAW563,Five Stars,1517702400,TRUE
646,Row(oid='644ead32f66a6378caf9ef14'),B015S1SWLO,2,"I loved that she could hear me no matter how loud she was. But what turned me off about her is shes not portable and in commercials they make it seem so easy to make Alexa do things around the house and in your car, but the catch is that you practically need an Alexa house (an alexa for every room). I also didn't like how we need a completely separate app to operate our music and other things through her. So all in all I would give her a 1.5 if I could. Sorry Alexa!","02 3, 2018",A13RWJS9NIF4YD,Not portable and not like the commercials,1517616000,TRUE
647,Row(oid='644ead32f66a6378caf9ef1d'),B015S1SWLO,5,"So far alexa blows my mind, every day I try something different my music so far is Pandora and Iheart radio all my music favorites.
 I recommend the Echo Plus to anybody wanting to live on the edge","02 2, 2018",ANBARBMECK8S6,Amazing Echo Plus,1517529600,TRUE
648,Row(oid='644ead32f66a6378caf9ef3f'),B015S1SWLO,5,this is almost as loud as the sonos play 1 with built in alexa except it actually has bluetooth and connects to my fire tv stick:},"01 31, 2018",A1PWYZJ14VUO20,Better than Sonos for my purposes for less money.,1517356800,TRUE
649,Row(oid='644ead32f66a6378caf9ef99'),B015S1SWLO,5,Loved it made alexa control whole house and once you have it all dots older echo work too. Thrilled,"01 28, 2018",A65X9J1G1BGS8,Best echo yet,1517097600,TRUE
650,Row(oid='644ead32f66a6378caf9efa8'),B015S1SWLO,5,I love this purchase I have made alexa is awesome.  Tony Long Island ny.,"01 28, 2018",A23PTY7YTSA387,Five Stars,1517097600,TRUE
651,Row(oid='644ead32f66a6378caf9f066'),B015S1SWLO,5,"I bought this for my mom who is elderly and hard for her to get around.  I set it up with lights in her bedroom, vanity, and bathroom so she don't have to fumble around for light switches in the dark.  She was skeptical at first, talking to a cylindrical object was knew for her, but she has gotten used to it and know loves it.  I hooked it up through my prime membership and she is playing 50's rock music all the time.  It really helps her at night when she goes to the bathroom.
Con: it had a problem understanding the word ""vanity"" so we changed that to ""powder room"".  It worked out a lot better.

Its funny watching my mom talk to Alexa.  She thinks she has to be facing it to tell it what to do.  When we were showing her how to use it this christmas, mom was standing between me and Alexa.  When i started talking to alexa about the weather, mom bent down so i had a strait line of communication to it. LOL  Alexa has helped out my mom and for that she gets 5 stars.","01 25, 2018",A26PV0L133NBPD,It worked out a lot better. Its funny watching my mom talk to Alexa,1516838400,TRUE
652,Row(oid='644ead32f66a6378caf9f115'),B015S1SWLO,5,"My boyfriend bought me this for Christmas and I love it! Our entire family uses it.  The kids and boyfriend adds things they need to my Alexa and it goes straight to the app on my phone. So when out and about I don't have to hassle with phone calls and trying to remember. I just open the app and go! Saves so much time. Cleaning the house and blasting music, awesome! I can control from phone or by voice. When bored, we just ask off the wall random things or ask to tell a joke. lol We are fixin on buying more for my workout room and my tanning room, just so the music can link all throughout the house. Also, the light bulb that comes is so neat! We use that often. Carrying in kids at night, don't fumble with switches, just ask alexa to turn on lamp and it lights up the room for us! Like I said we love it and will be investing in these further! :-)","01 25, 2018",A1C7DIDXNMR6PO,My boyfriend bought me this for Christmas and I love it! Our entire family uses it,1516838400,FALSE
653,Row(oid='644ead32f66a6378caf9f119'),B015S1SWLO,5,I wanna marry alexa  ,"01 25, 2018",A2GIBKHOAXGJ1S,Five Stars,1516838400,TRUE
654,Row(oid='644ead32f66a6378caf9f18d'),B015S1SWLO,5,"First I want to say that a novice in networking ""could"" potentially have trouble getting everything set up initially.
If you plug in the Echo Plus and get on a PC at alexa.amazon.com, click Settings, click Set up a New Device and follow the instructions, it should install and connect to your Amazon account.  Be sure to have your WiFi password.
I also got 2 Philips Hue light bulbs to play with. I put one in a hallway lamp and one in a TV room lamp.  Leave the lamps turned on.  Say, ""Alexa, discover devices"".  She should find them in a few seconds - once discovered, they should show up at  alexa.amazon.com.
Create a group(s) and give the group a name like ""hallway"", ""bedroom"", etc. and assign the light bulbs to the group.  You can then say, ""Alexa, turn on hallway"", or ""bedroom"".  You could do the same thing with Alexa compatible electrical outlet adapters, with lamps plugged in to them and  you could use standard LED or other light bulbs.
You don't need the Philips or other 3rd party apps to use Alexa controlled devices ""inside"" the home.  The apps are needed only if you plan to control the devices while outside of the home network.
The Echo Plus has a builtin Smart Home hub that talks to all the Alexa controlled devices.  Without the builtin hub, you would need a 3rd party hub from Philips or other manufacturer.
The Echo Plus has a good bass sound and as far as my ears can tell, rocks out 80's heavy metal just fine !
There are a ton of skills and features I haven't had time to delve in to.  I will grow my Smart Home for sure.
One simple thing to do is say Alexa, "" add popcorn to my Shopping List"".
Put the Alexa app on your smart phone and you can pull up the Shopping List when out and about without the need for paper and all that.

Enjoy !!","01 25, 2018",AVC8SV6FO9U40,"Hooked on Echo Plus, Alexa and listening to endless music... !!",1516838400,TRUE
